actions,boundary,bytes,cli_first_refresh_ms,client_cpu_ms,columns,columns_returned,cpu_ms,digest,first_fetch_ms,first_fetch_rx_bytes,first_result_refresh_ms,frames,image,image_id,iteration,loop_delays_over_16_7_ms,loop_delays_over_50_ms,max_loop_delay_ms,maxrss_kib,objects,one_core_cpu_percent,one_way_delay_ms,p95_loop_delay_ms,parent_cpu_ms,parent_ready_ms,pattern,process_cpu_ms,provider,pty_bytes,routines,rows,rows_returned,rx_bytes,scenario,source_sha,suggestions,suite,tables,terminal_bytes,trial,truncated,tx_bytes,variant,wall_ms,watchdog_events,worker_reported_ms
,,,,,3,,143.88756800000002,,,,93.96042199932708,5,,,,4,0,32.207049999778974,237724,,98.93142695824903,,27.401121099701403,,,,,,,,1000,,,render_1000_3_long,9db49c230c7cab6abe497d14b9f51e39ad30cb42,,render,,84695,3,,,preview-thread,145.4417190007007,0,
,,,,,6,,127.55776500000016,,,,85.0928820000263,7,,,,2,0,42.39492299995618,237980,,96.52566446058931,,30.98294595008153,,,,,,,,10000,,,render_10000_6_decimal,9db49c230c7cab6abe497d14b9f51e39ad30cb42,,render,,102828,3,,,preview-thread,132.1490669997729,0,
,,,,,6,,27.98607999999997,,,,10.587626999949862,5,,,,0,0,15.53912500014121,116520,,48.759112361888285,,12.267569799878398,,,,,,,,1000,,,render_1000_6_normal,9db49c230c7cab6abe497d14b9f51e39ad30cb42,,render,,53212,3,,,row-backend,57.396615000470774,0,
,,,,,6,,25.51826099999999,,,,46.4882710002712,5,,,,0,0,8.595313999758217,122152,,39.06918040282536,,8.464379899824051,,,,,,,,10000,,,render_10000_6_normal,9db49c230c7cab6abe497d14b9f51e39ad30cb42,,render,,55138,3,,,row-backend,65.31557800008159,0,
30,,,,,,,334.63411399999995,,,,,61,,,,0,0,10.839529000004402,125096,,66.05266831270676,,9.845592100482458,,,,,,,,,,,scroll_30,9db49c230c7cab6abe497d14b9f51e39ad30cb42,,render,,919882,3,,,row-backend,506.61710200074594,0,
,,,,,,,14.045868000000073,,,,,3,,,,0,0,9.772389999961886,129704,,99.60231738696915,,8.38876434997473,,,,,,,,,,,filter_open_10000,9db49c230c7cab6abe497d14b9f51e39ad30cb42,,render,,32808,3,,,row-backend,14.101948999268643,0,
,,,,,,,71.53743899999998,,,,,3,,,,2,0,31.30879499996809,136532,,83.13102761493583,,27.34667950005132,,,,,,,,,,,filter_search_10000,9db49c230c7cab6abe497d14b9f51e39ad30cb42,,render,,49971,3,,,row-backend,86.0538369997812,0,
,,,,,,,76.41949600000008,,,,,5,,,,1,0,43.98957800014614,140080,,82.43499523006179,,33.61374400021303,,,,,,,,,,,filter_close_10000,9db49c230c7cab6abe497d14b9f51e39ad30cb42,,render,,54303,3,,,row-backend,92.70273600031942,0,
,,,,,6,,63.550942,,,,61.103131999516336,6,,,,2,0,21.66302400029963,163248,,94.65785357223135,,20.630054400335208,,,,,,,,50000,,,render_50000_6_normal,9db49c230c7cab6abe497d14b9f51e39ad30cb42,,render,,77109,3,,,row-backend,67.13752700034092,0,
,,,,,40,,69.27349599999988,,,,64.69189499966888,6,,,,2,0,21.683741999477206,180656,,71.16281098943726,,20.700430549522935,,,,,,,,5000,,,render_5000_40_wide,9db49c230c7cab6abe497d14b9f51e39ad30cb42,,render,,76909,3,,,row-backend,97.34508100063977,0,
,,,,,3,,72.21561799999998,,,,76.46156699956919,6,,,,3,0,23.237018000254466,193840,,66.56592436751875,,21.07676540046668,,,,,,,,1000,,,render_1000_3_long,9db49c230c7cab6abe497d14b9f51e39ad30cb42,,render,,74955,3,,,row-backend,108.48736600019038,0,
,,,,,6,,89.66896700000015,,,,84.61069499935547,6,,,,2,0,34.55844600022829,199472,,83.389954434647,,30.95084144990323,,,,,,,,10000,,,render_10000_6_decimal,9db49c230c7cab6abe497d14b9f51e39ad30cb42,,render,,75185,3,,,row-backend,107.52969900022435,0,
,,,,,6,,72.46002499999999,,,,27.789409000433807,8,,,,1,0,24.20800300034898,122072,,36.7447453865942,,7.424852750154968,,,,,,,,1000,,,render_1000_6_normal,9db49c230c7cab6abe497d14b9f51e39ad30cb42,,render,,71643,3,,,baseline,197.19833199997083,0,
,,,,,6,,68.75446300000004,,,,59.691125999961514,9,,,,0,0,16.28477099995507,129944,,42.458261976703085,,10.254259799803547,,,,,,,,10000,,,render_10000_6_normal,9db49c230c7cab6abe497d14b9f51e39ad30cb42,,render,,75266,3,,,baseline,161.934237999958,0,
30,,,,,,,349.53107000000006,,,,,60,,,,0,0,12.97093700042751,132120,,69.29413062895587,,11.472563800016353,,,,,,,,,,,scroll_30,9db49c230c7cab6abe497d14b9f51e39ad30cb42,,render,,910953,3,,,baseline,504.41655999929935,0,
,,,,,,,15.658791999999977,,,,,2,,,,0,0,6.752833000173268,136728,,88.40323702449592,,6.622066400195763,,,,,,,,,,,filter_open_10000,9db49c230c7cab6abe497d14b9f51e39ad30cb42,,render,,28980,3,,,baseline,17.712917000608286,0,
,,,,,,,62.61636700000006,,,,,5,,,,2,0,27.399247999819636,138560,,81.27999272044289,,23.998278400058545,,,,,,,,,,,filter_search_10000,9db49c230c7cab6abe497d14b9f51e39ad30cb42,,render,,55699,3,,,baseline,77.03786000001855,0,
,,,,,,,78.25040900000002,,,,,5,,,,1,0,45.54954099978204,144224,,96.74624363204344,,37.330921499797114,,,,,,,,,,,filter_close_10000,9db49c230c7cab6abe497d14b9f51e39ad30cb42,,render,,54189,3,,,baseline,80.88211599988426,0,
,,,,,6,,305.78843899999987,,,,72.54750199990667,19,,,,4,0,22.145400999870617,178524,,23.447392956948566,,7.265161399955104,,,,,,,,50000,,,render_50000_6_normal,9db49c230c7cab6abe497d14b9f51e39ad30cb42,,render,,146513,3,,,baseline,1304.146860000401,0,
,,,,,40,,148.26424800000004,,,,61.87385499924858,11,,,,2,0,20.439129999540455,204128,,28.597872317161652,,9.314573249976087,,,,,,,,5000,,,render_5000_40_wide,9db49c230c7cab6abe497d14b9f51e39ad30cb42,,render,,103053,3,,,baseline,518.4450309998283,0,
,,,,,3,,132.87090899999998,,,,101.8542570000136,6,,,,4,0,40.88298499947996,248024,,70.81962519449986,,33.3167549997779,,,,,,,,1000,,,render_1000_3_long,9db49c230c7cab6abe497d14b9f51e39ad30cb42,,render,,77108,3,,,baseline,187.61876899952767,0,
,,,,,6,,134.51104999999995,,,,106.43646500011528,7,,,,2,1,53.77571800010628,253912,,39.749870154191335,,14.719185800568077,,,,,,,,10000,,,render_10000_6_decimal,9db49c230c7cab6abe497d14b9f51e39ad30cb42,,render,,86272,3,,,baseline,338.3936840000388,0,
,,,,,6,,46.014463000000006,,,,27.82006800043746,6,,,,1,0,21.97344699936366,121976,,78.71599246380109,,18.644381499525473,,,,,,,,1000,,,render_1000_6_normal,9db49c230c7cab6abe497d14b9f51e39ad30cb42,,render,,58401,3,,,timer500,58.456308000131685,0,
,,,,,6,,88.42115100000004,,,,45.16643100032525,8,,,,0,0,12.899714000122911,132208,,72.98840161575252,,9.14315320016612,,,,,,,,10000,,,render_10000_6_normal,9db49c230c7cab6abe497d14b9f51e39ad30cb42,,render,,77170,3,,,timer500,121.14411199945607,0,
30,,,,,,,347.83586600000007,,,,,60,,,,0,0,14.05785500002821,134256,,66.67640972201299,,10.894065649672482,,,,,,,,,,,scroll_30,9db49c230c7cab6abe497d14b9f51e39ad30cb42,,render,,910953,3,,,timer500,521.6775580001922,0,
,,,,,,,14.12591299999999,,,,,2,,,,0,0,10.87127600032545,138864,,99.86727171675668,,9.311362100215769,,,,,,,,,,,filter_open_10000,9db49c230c7cab6abe497d14b9f51e39ad30cb42,,render,,28980,3,,,timer500,14.144687000225531,0,
,,,,,,,47.41751099999991,,,,,5,,,,1,0,18.47148999979254,140528,,77.39579069547625,,16.425084099837473,,,,,,,,,,,filter_search_10000,9db49c230c7cab6abe497d14b9f51e39ad30cb42,,render,,55699,3,,,timer500,61.26626599962037,0,
,,,,,,,82.18784700000015,,,,,3,,,,1,0,43.9962640003796,144072,,96.96597445692531,,36.69752475036148,,,,,,,,,,,filter_close_10000,9db49c230c7cab6abe497d14b9f51e39ad30cb42,,render,,46923,3,,,timer500,84.759471000325,0,
,,,,,6,,417.79750699999994,,,,61.07230699944921,30,,,,2,0,20.68846800022584,185112,,79.62567593926283,,10.39660960079345,,,,,,,,50000,,,render_50000_6_normal,9db49c230c7cab6abe497d14b9f51e39ad30cb42,,render,,236866,3,,,timer500,524.7019909993469,0,
,,,,,40,,137.68841999999992,,,,70.17108099989855,7,,,,2,0,24.07474700077728,217484,,92.08269777859547,,21.552122000111922,,,,,,,,5000,,,render_5000_40_wide,9db49c230c7cab6abe497d14b9f51e39ad30cb42,,render,,88696,3,,,timer500,149.52691800044704,0,
,,,,,3,,78.89178100000005,,,,76.78620800015779,6,,,,3,0,23.144181000243407,260388,,71.94998526414372,,20.745131400071834,,,,,,,,1000,,,render_1000_3_long,9db49c230c7cab6abe497d14b9f51e39ad30cb42,,render,,74784,3,,,timer500,109.64808500011713,0,
,,,,,6,,102.36697799999983,,,,65.63645499954873,6,,,,2,0,26.049313000039547,263332,,78.22414531580883,,19.09884324970335,,,,,,,,10000,,,render_10000_6_decimal,9db49c230c7cab6abe497d14b9f51e39ad30cb42,,render,,85418,3,,,timer500,130.86365800063504,0,
,,,,,6,,58.72666600000004,,,,20.528194000689837,8,,,,1,0,19.302532000547217,121956,,30.098818549966847,,6.560191000535267,,,,,,,,1000,,,render_1000_6_normal,0640c96464dcb50434f97b14d097418b51b110ba,,render,,71643,3,,,candidate,195.11286099987046,0,
,,,,,6,,137.85333099999997,,,,67.75085699973715,12,,,,2,0,22.864257999681286,130040,,27.54739581287224,,12.37913169981763,,,,,,,,10000,,,render_10000_6_normal,0640c96464dcb50434f97b14d097418b51b110ba,,render,,91747,3,,,candidate,500.4223699997965,0,
30,,,,,,,362.835188,,,,,60,,,,0,0,13.526966000536047,131960,,68.26940586225324,,11.901473799953235,,,,,,,,,,,scroll_30,0640c96464dcb50434f97b14d097418b51b110ba,,render,,910953,3,,,candidate,531.4755320005133,0,
,,,,,,,22.13992599999992,,,,,2,,,,1,0,21.01896099986334,136568,,98.72968275252425,,17.979754449897875,,,,,,,,,,,filter_open_10000,0640c96464dcb50434f97b14d097418b51b110ba,,render,,28980,3,,,candidate,22.424792000492744,0,
,,,,,,,74.93763499999994,,,,,3,,,,2,0,27.12238600008277,138488,,93.51943056089605,,26.498898500103678,,,,,,,,,,,filter_search_10000,0640c96464dcb50434f97b14d097418b51b110ba,,render,,49857,3,,,candidate,80.13055099945632,0,
,,,,,,,57.37259299999997,,,,,5,,,,1,0,28.677130999421934,144208,,81.89834817337506,,22.577192399894546,,,,,,,,,,,filter_close_10000,0640c96464dcb50434f97b14d097418b51b110ba,,render,,54189,3,,,candidate,70.05341900003259,0,
,,,,,6,,295.92884900000007,,,,58.11547400026029,21,,,,2,0,19.608109999462613,178384,,23.730129746988734,,8.334811599634117,,,,,,,,50000,,,render_50000_6_normal,0640c96464dcb50434f97b14d097418b51b110ba,,render,,153827,3,,,candidate,1247.0595490003689,0,
,,,,,40,,178.6999869999999,,,,91.52869800072949,11,,,,2,0,39.369949000611086,204372,,37.24308767456275,,10.28373850032949,,,,,,,,5000,,,render_5000_40_wide,0640c96464dcb50434f97b14d097418b51b110ba,,render,,103053,3,,,candidate,479.8205470005996,0,
,,,,,3,,116.40613999999982,,,,82.92072200038092,7,,,,2,0,29.049318000143103,248312,,63.43029461129953,,28.49625600003492,,,,,,,,1000,,,render_1000_3_long,0640c96464dcb50434f97b14d097418b51b110ba,,render,,80745,3,,,candidate,183.51820800035057,0,
,,,,,6,,100.85527099999992,,,,69.87176300026476,7,,,,2,0,29.4719630002146,254712,,54.11624415940334,,16.469862800040552,,,,,,,,10000,,,render_10000_6_decimal,0640c96464dcb50434f97b14d097418b51b110ba,,render,,81112,3,,,candidate,186.36783200054197,0,
,,,,,6,,21.30125500000002,,,,9.337854000477819,4,,,,0,0,10.47456400021474,123092,,52.525290609367985,,9.653582800383443,,,,,,,,1000,,,render_1000_6_normal,9db49c230c7cab6abe497d14b9f51e39ad30cb42,,render,,46785,4,,,bulk,40.55428299943742,0,
,,,,,6,,59.25112499999996,,,,60.77889199968922,6,,,,2,0,22.427598999565816,134736,,74.79475855855961,,20.95112015001177,,,,,,,,10000,,,render_10000_6_normal,9db49c230c7cab6abe497d14b9f51e39ad30cb42,,render,,58785,4,,,bulk,79.21828500002448,0,
30,,,,,,,367.550933,,,,,60,,,,0,0,13.25562100020761,136016,,70.99678798833725,,12.726043549600943,,,,,,,,,,,scroll_30,9db49c230c7cab6abe497d14b9f51e39ad30cb42,,render,,911474,4,,,bulk,517.7007909996973,0,
,,,,,,,14.703683000000023,,,,,2,,,,0,0,11.647811000439104,140624,,98.19832508936587,,9.99172610033383,,,,,,,,,,,filter_open_10000,9db49c230c7cab6abe497d14b9f51e39ad30cb42,,render,,28981,4,,,bulk,14.97345600000699,0,
,,,,,,,58.21445199999997,,,,,3,,,,1,0,25.72508800050855,142288,,79.27510321247395,,22.358707850225976,,,,,,,,,,,filter_search_10000,9db49c230c7cab6abe497d14b9f51e39ad30cb42,,render,,49971,4,,,bulk,73.43346099969494,0,
,,,,,,,77.48775999999991,,,,,5,,,,1,0,47.918231999683485,146208,,89.71582198408224,,37.14105569963064,,,,,,,,,,,filter_close_10000,9db49c230c7cab6abe497d14b9f51e39ad30cb42,,render,,54303,4,,,bulk,86.37022800030536,0,
,,,,,6,,140.5030919999999,,,,137.2956579998572,6,,,,2,1,97.7619610003967,191196,,79.84966497350422,,50.57587780021993,,,,,,,,50000,,,render_50000_6_normal,9db49c230c7cab6abe497d14b9f51e39ad30cb42,,render,,77109,4,,,bulk,175.9595260000424,0,
,,,,,40,,136.85305300000005,,,,135.20509200043307,6,,,,2,1,90.57669400055602,204764,,82.17496616899379,,56.50551850032571,,,,,,,,5000,,,render_5000_40_wide,9db49c230c7cab6abe497d14b9f51e39ad30cb42,,render,,76909,4,,,bulk,166.5386180002315,0,
,,,,,3,,137.85383399999995,,,,143.78817099986918,6,,,,3,1,88.1424030004564,224384,,79.0457799206556,,50.67483990002979,,,,,,,,1000,,,render_1000_3_long,9db49c230c7cab6abe497d14b9f51e39ad30cb42,,render,,74955,4,,,bulk,174.39746200034278,0,
,,,,,6,,79.71668900000006,,,,75.6151810001029,6,,,,2,0,36.06600100021751,225280,,73.93060895751476,,26.026979700254728,,,,,,,,10000,,,render_10000_6_decimal,9db49c230c7cab6abe497d14b9f51e39ad30cb42,,render,,75185,4,,,bulk,107.82636599924444,0,
,,,,,6,,51.304925000000004,,,,33.69038299933891,6,,,,1,0,29.529065000242554,126108,,66.32357144027715,,24.20228865018543,,,,,,,,1000,,,render_1000_6_normal,9db49c230c7cab6abe497d14b9f51e39ad30cb42,,render,,57909,4,,,preview-thread,77.35549200060632,0,
,,,,,6,,85.65582800000004,,,,94.08041899951058,5,,,,2,0,47.6669969995055,137316,,71.71777288286226,,34.18620099966574,,,,,,,,10000,,,render_10000_6_normal,9db49c230c7cab6abe497d14b9f51e39ad30cb42,,render,,51482,4,,,preview-thread,119.43459000030998,0,
30,,,,,,,382.0748749999999,,,,,60,,,,1,0,17.539990000041144,138852,,65.90091693557076,,13.85555110011409,,,,,,,,,,,scroll_30,9db49c230c7cab6abe497d14b9f51e39ad30cb42,,render,,910822,4,,,preview-thread,579.7717129999,0,
,,,,,,,21.113756999999957,,,,,2,,,,1,0,18.877973999333335,143460,,98.82685176166092,,16.163990549393922,,,,,,,,,,,filter_open_10000,9db49c230c7cab6abe497d14b9f51e39ad30cb42,,render,,28924,4,,,preview-thread,21.364393000112614,0,
,,,,,,,72.01525600000002,,,,,3,,,,2,0,32.68990000025951,145124,,97.81238153867876,,28.89648375014076,,,,,,,,,,,filter_search_10000,9db49c230c7cab6abe497d14b9f51e39ad30cb42,,render,,49857,4,,,preview-thread,73.62590999946406,0,
,,,,,,,80.01420699999984,,,,,5,,,,1,0,48.519635000156995,148812,,82.6972446762466,,38.336058800105064,,,,,,,,,,,filter_close_10000,9db49c230c7cab6abe497d14b9f51e39ad30cb42,,render,,54189,4,,,preview-thread,96.75558999970235,0,
,,,,,6,,212.023925,,,,158.55564100002084,7,,,,3,1,101.46634200020344,198812,,88.50517916252971,,56.62633770004501,,,,,,,,50000,,,render_50000_6_normal,9db49c230c7cab6abe497d14b9f51e39ad30cb42,,render,,97519,4,,,preview-thread,239.56103699947562,0,
,,,,,40,,160.77929300000005,,,,161.0270989995115,6,,,,3,1,109.59944399939559,207384,,82.68762745027495,,60.47941699973301,,,,,,,,5000,,,render_5000_40_wide,9db49c230c7cab6abe497d14b9f51e39ad30cb42,,render,,85760,4,,,preview-thread,194.44177799960016,0,
,,,,,3,,96.09953100000013,,,,99.68609699990338,7,,,,1,1,51.58008099999279,229276,,80.14226714524197,,33.041154999973514,,,,,,,,1000,,,render_1000_3_long,9db49c230c7cab6abe497d14b9f51e39ad30cb42,,render,,73108,4,,,preview-thread,119.91117100023985,0,
,,,,,6,,76.16068200000004,,,,93.733992000125,6,,,,1,1,52.87853400033782,230172,,68.28595949169788,,27.77280830056949,,,,,,,,10000,,,render_10000_6_decimal,9db49c230c7cab6abe497d14b9f51e39ad30cb42,,render,,71886,4,,,preview-thread,111.53197899966472,0,
,,,,,6,,17.611684000000018,,,,6.3684589995318674,4,,,,0,0,7.813655000172729,115676,,43.0426288279444,,5.92393715011894,,,,,,,,1000,,,render_1000_6_normal,9db49c230c7cab6abe497d14b9f51e39ad30cb42,,render,,46785,4,,,row-backend,40.91684100058046,0,
,,,,,6,,35.86577699999999,,,,41.17065900027228,6,,,,0,0,13.501421000109984,122076,,62.29081858089999,,12.57352585018452,,,,,,,,10000,,,render_10000_6_normal,9db49c230c7cab6abe497d14b9f51e39ad30cb42,,render,,58785,4,,,row-backend,57.57795099998475,0,
30,,,,,,,386.9372360000001,,,,,60,,,,1,0,22.565338000385964,125020,,64.15964966261654,,12.453050999938565,,,,,,,,,,,scroll_30,9db49c230c7cab6abe497d14b9f51e39ad30cb42,,render,,911474,4,,,row-backend,603.0850200004352,0,
,,,,,,,15.777782999999989,,,,,2,,,,0,0,14.614261000242548,129628,,98.93073950057968,,12.504838150216521,,,,,,,,,,,filter_open_10000,9db49c230c7cab6abe497d14b9f51e39ad30cb42,,render,,28981,4,,,row-backend,15.948312000546139,0,
,,,,,,,45.915848000000146,,,,,4,,,,1,0,19.47377100088488,136420,,80.0673184301813,,15.442193800545276,,,,,,,,,,,filter_search_10000,9db49c230c7cab6abe497d14b9f51e39ad30cb42,,render,,52892,4,,,row-backend,57.34655400010524,0,
,,,,,,,56.6239770000001,,,,,5,,,,1,0,26.368128999929468,140184,,83.20874132948373,,20.712811499988664,,,,,,,,,,,filter_close_10000,9db49c230c7cab6abe497d14b9f51e39ad30cb42,,render,,54303,4,,,row-backend,68.05051500032278,0,
,,,,,6,,62.397064,,,,57.756584999879124,6,,,,2,0,19.278182000671222,163352,,69.74830519828825,,17.99862200015923,,,,,,,,50000,,,render_50000_6_normal,9db49c230c7cab6abe497d14b9f51e39ad30cb42,,render,,77109,4,,,row-backend,89.46033000029274,0,
,,,,,40,,62.465197999999944,,,,59.278279999489314,6,,,,2,0,18.77450800031511,180632,,93.57015467707981,,18.581849500260432,,,,,,,,5000,,,render_5000_40_wide,9db49c230c7cab6abe497d14b9f51e39ad30cb42,,render,,76909,4,,,row-backend,66.7576089999784,0,
,,,,,3,,102.09143100000007,,,,99.54363999986526,6,,,,3,0,42.69473600026686,194072,,82.46538180641808,,35.701619000128616,,,,,,,,1000,,,render_1000_3_long,9db49c230c7cab6abe497d14b9f51e39ad30cb42,,render,,74955,4,,,row-backend,123.7991369998781,0,
,,,,,6,,69.43352199999997,,,,68.54906500029756,6,,,,2,0,24.069436000099813,199192,,65.37611613839739,,20.278754800092422,,,,,,,,10000,,,render_10000_6_decimal,9db49c230c7cab6abe497d14b9f51e39ad30cb42,,render,,75185,4,,,row-backend,106.20625100000325,0,
,,,,,6,,82.314316,,,,40.38947000026383,8,,,,1,0,36.76715800076636,121992,,49.38402108433011,,14.466483199721543,,,,,,,,1000,,,render_1000_6_normal,9db49c230c7cab6abe497d14b9f51e39ad30cb42,,render,,71643,4,,,baseline,166.68208499959292,0,
,,,,,6,,93.21515899999999,,,,68.71807600055035,8,,,,1,0,21.68491999975231,130112,,40.10703247811358,,12.86154750006971,,,,,,,,10000,,,render_10000_6_normal,9db49c230c7cab6abe497d14b9f51e39ad30cb42,,render,,71586,4,,,baseline,232.4159959998724,0,
30,,,,,,,391.14627999999993,,,,,59,,,,1,0,19.75181000045268,132288,,67.31970354684661,,14.346156000392508,,,,,,,,,,,scroll_30,9db49c230c7cab6abe497d14b9f51e39ad30cb42,,render,,903685,4,,,baseline,581.0279299994363,0,
,,,,,,,23.59288100000012,,,,,2,,,,1,0,19.537272000088706,137024,,98.5428342896502,,16.714523400123646,,,,,,,,,,,filter_open_10000,9db49c230c7cab6abe497d14b9f51e39ad30cb42,,render,,28980,4,,,baseline,23.941752000609995,0,
,,,,,,,72.67676299999981,,,,,3,,,,2,0,34.37965200020699,138688,,78.66577828542262,,29.63284280005609,,,,,,,,,,,filter_search_10000,9db49c230c7cab6abe497d14b9f51e39ad30cb42,,render,,49857,4,,,baseline,92.38675899996451,0,
,,,,,,,67.49693400000001,,,,,3,,,,2,0,31.168679000184056,144416,,80.43516039909434,,28.19618300010915,,,,,,,,,,,filter_close_10000,9db49c230c7cab6abe497d14b9f51e39ad30cb42,,render,,46923,4,,,baseline,83.91471300001285,0,
,,,,,6,,348.82411199999996,,,,70.4207660000975,21,,,,2,0,25.0952719999259,178172,,24.248197671523886,,11.068148900467344,,,,,,,,50000,,,render_50000_6_normal,9db49c230c7cab6abe497d14b9f51e39ad30cb42,,render,,156567,4,,,baseline,1438.5568640000201,0,
,,,,,40,,133.15854299999995,,,,77.01014099984604,9,,,,2,0,35.606673000183946,204120,,32.58584312569833,,8.759860399704834,,,,,,,,5000,,,render_5000_40_wide,9db49c230c7cab6abe497d14b9f51e39ad30cb42,,render,,95888,4,,,baseline,408.6392440003692,0,
,,,,,3,,118.42526499999994,,,,88.65260699985811,7,,,,4,0,29.577039999931003,248052,,66.76103125415544,,27.289430800210532,,,,,,,,1000,,,render_1000_3_long,9db49c230c7cab6abe497d14b9f51e39ad30cb42,,render,,80745,4,,,baseline,177.38681199989514,0,
,,,,,6,,108.76359499999965,,,,81.71218300049077,7,,,,2,0,32.68035999928543,254196,,46.278394410519404,,17.39353979948644,,,,,,,,10000,,,render_10000_6_decimal,9db49c230c7cab6abe497d14b9f51e39ad30cb42,,render,,81049,4,,,baseline,235.02024299978075,0,
,,,,,6,,44.802220999999975,,,,27.55641400017339,6,,,,1,0,22.673605000018142,121764,,60.95093298540676,,17.3976578501606,,,,,,,,1000,,,render_1000_6_normal,9db49c230c7cab6abe497d14b9f51e39ad30cb42,,render,,58401,4,,,timer500,73.50539000071876,0,
,,,,,6,,94.74117399999999,,,,53.80054900069808,6,,,,0,0,16.614911000142456,131800,,76.3482351844812,,14.317227499868748,,,,,,,,10000,,,render_10000_6_normal,9db49c230c7cab6abe497d14b9f51e39ad30cb42,,render,,64312,4,,,timer500,124.09084999944753,0,
30,,,,,,,347.37724699999995,,,,,60,,,,0,0,13.306862999452276,133848,,66.4427808246839,,11.96988669955317,,,,,,,,,,,scroll_30,9db49c230c7cab6abe497d14b9f51e39ad30cb42,,render,,910953,4,,,timer500,522.8216559999055,0,
,,,,,,,25.25361299999995,,,,,2,,,,1,0,22.85609799957456,138456,,98.95406218304903,,19.573626699611843,,,,,,,,,,,filter_open_10000,9db49c230c7cab6abe497d14b9f51e39ad30cb42,,render,,28980,4,,,timer500,25.52054199986742,0,
,,,,,,,66.50086200000005,,,,,3,,,,2,0,22.234745999521692,140248,,93.6430262869158,,20.829187799627103,,,,,,,,,,,filter_search_10000,9db49c230c7cab6abe497d14b9f51e39ad30cb42,,render,,49857,4,,,timer500,71.015284999703,0,
,,,,,,,81.90159699999988,,,,,3,,,,1,0,44.13266499988822,143808,,99.60834979463671,,36.38528474982195,,,,,,,,,,,filter_close_10000,9db49c230c7cab6abe497d14b9f51e39ad30cb42,,render,,46923,4,,,timer500,82.22362600008637,0,
,,,,,6,,346.5621510000001,,,,62.422492999758106,27,,,,2,0,21.228510999317223,184392,,77.60010426330365,,9.671127799738308,,,,,,,,50000,,,render_50000_6_normal,9db49c230c7cab6abe497d14b9f51e39ad30cb42,,render,,214770,4,,,timer500,446.600109999963,0,
,,,,,40,,131.22753900000018,,,,71.30656499975885,7,,,,2,0,23.896716999952332,216720,,89.76865438947783,,23.12181839990444,,,,,,,,5000,,,render_5000_40_wide,9db49c230c7cab6abe497d14b9f51e39ad30cb42,,render,,88696,4,,,timer500,146.18414400047186,0,
,,,,,3,,89.77185400000009,,,,86.83794999979,6,,,,3,0,27.832787000188546,259420,,72.12274299805924,,25.915994600036353,,,,,,,,1000,,,render_1000_3_long,9db49c230c7cab6abe497d14b9f51e39ad30cb42,,render,,77042,4,,,timer500,124.47093700029654,0,
,,,,,6,,127.66503499999993,,,,103.42628199941828,6,,,,2,0,49.733470999963174,264372,,86.64123150775396,,36.11776010013271,,,,,,,,10000,,,render_10000_6_decimal,9db49c230c7cab6abe497d14b9f51e39ad30cb42,,render,,80216,4,,,timer500,147.3490539992781,0,
,,,,,6,,48.150556999999985,,,,18.619743000272138,8,,,,0,0,14.34302599966031,121992,,28.74275927369966,,8.409323600353666,,,,,,,,1000,,,render_1000_6_normal,0640c96464dcb50434f97b14d097418b51b110ba,,render,,71643,4,,,candidate,167.52238900062366,0,
,,,,,6,,54.33589099999997,,,,40.34605099968758,8,,,,0,0,11.076664000138406,129904,,30.897975874400082,,9.060316999803035,,,,,,,,10000,,,render_10000_6_normal,0640c96464dcb50434f97b14d097418b51b110ba,,render,,71643,4,,,candidate,175.8558269993955,0,
30,,,,,,,367.77973799999995,,,,,60,,,,1,0,26.228938999447564,132080,,66.8990156129785,,12.145926750345096,,,,,,,,,,,scroll_30,0640c96464dcb50434f97b14d097418b51b110ba,,render,,910953,4,,,candidate,549.753586999941,0,
,,,,,,,13.521630000000062,,,,,2,,,,0,0,12.288248000113525,136688,,99.18237947025943,,10.531968950199365,,,,,,,,,,,filter_open_10000,0640c96464dcb50434f97b14d097418b51b110ba,,render,,28980,4,,,candidate,13.633096999910777,0,
,,,,,,,42.78386700000003,,,,,4,,,,1,0,18.801808000825986,138480,,70.64933902910967,,15.215617600661059,,,,,,,,,,,filter_search_10000,0640c96464dcb50434f97b14d097418b51b110ba,,render,,52778,4,,,candidate,60.558057000889676,0,
,,,,,,,51.8141379999999,,,,,4,,,,1,0,27.020608000493667,144124,,79.52737101700365,,21.030220450320474,,,,,,,,,,,filter_close_10000,0640c96464dcb50434f97b14d097418b51b110ba,,render,,50570,4,,,candidate,65.15258499985066,0,
,,,,,6,,311.748229,,,,60.54282300010527,21,,,,2,0,20.926833000085026,178292,,25.15634021963218,,10.343253650553374,,,,,,,,50000,,,render_50000_6_normal,0640c96464dcb50434f97b14d097418b51b110ba,,render,,153827,4,,,candidate,1239.2431739999665,0,
,,,,,40,,199.69980700000002,,,,87.38768200055347,11,,,,3,0,36.057339999497344,204292,,40.60197200615481,,15.28838395012826,,,,,,,,5000,,,render_5000_40_wide,0640c96464dcb50434f97b14d097418b51b110ba,,render,,103053,4,,,candidate,491.84755599981145,0,
,,,,,3,,129.74582599999997,,,,97.95107399986591,7,,,,2,0,36.71770599987212,248244,,60.320461143377926,,31.710251949625622,,,,,,,,1000,,,render_1000_3_long,0640c96464dcb50434f97b14d097418b51b110ba,,render,,80745,4,,,candidate,215.09422100007214,0,
